"2326","2516  NEWSOME MILL LN, NASHVILLE, TN, 37221","No_Match"
"2325","1344  DUNS LN, NOLENSVILLE, TN, 37135","No_Match"
"2324","3796  BEDFORD AVE  204, NASHVILLE, TN, 37215","No_Match"
"2323","5607B2  LOUISIANA AVE, NASHVILLE, TN, 37209","Match","Exact","5607 LOUISIANA AVE, NASHVILLE, TN, 37209","-86.8558,36.161823","97178942","L","47","037","013300","2052"
"2322","1220  SUMMER SHADE DR, ANTIOCH, TN, 37013","No_Match"
"2321","3803  OCTOBER WOODS DR, ANTIOCH, TN, 37013","No_Match"
"3652","2052  KIRKWALL DR, NOLENSVILLE, TN, 37135","No_Match"
"3653","4809  SANDYROCK LN, ANTIOCH, TN, 37013","No_Match"
"3654","508  VERNON CIR, NASHVILLE, TN, 37209","No_Match"
"3655","934  GOVERNORS CT, ANTIOCH, TN, 37013","No_Match"
"3656","1938  GRACE POINT LN, NOLENSVILLE, TN, 37135","No_Match"
"3657","900  BRITTANY PARK DR, NASHVILLE, TN, 37013","No_Match"
"3658","1928B  GRACE POINT LN, NOLENSVILLE, TN, 37135","No_Match"
"2329","2417  SOLOMON LN, NASHVILLE, TN, 37207","No_Match"
"3659","400  HERRON DR  207, NASHVILLE, TN, 37210","No_Match"
"3670","400B  HERRON DR, NASHVILLE, TN, 37210","No_Match"
"3671","828  ASHLAND PLACE DR, NASHVILLE, TN, 37218","No_Match"
"3672","1213  DUNS LN, NOLENSVILLE, TN, 37135","No_Match"
"3673","5209A2  INDIANA AVE, NASHVILLE, TN, 37209","Match","Exact","5209 INDIANA AVE, NASHVILLE, TN, 37209","-86.85047,36.15649","97223042","L","47","037","013300","3041"
"1011","757  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2342","1337  BUSIRIS DR, HERMITAGE, TN, 37076","No_Match"
"1010","749  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2341","9469  KAPLAN AVE, BRENTWOOD, TN, 37027","No_Match"
"2340","1418B  WHITE DUTCH LN, ANTIOCH, TN, 37013","No_Match"
"1008","1227  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2339","2420  SOLOMON LN, NASHVILLE, TN, 37207","No_Match"
"1007","1237  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2338","4925  RIVERBANK DR, HERMITAGE, TN, 37076","No_Match"
"1006","1206  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2337","140  MAGNOLIA CIR, NASHVILLE, TN, 37212","No_Match"
"1005","1239  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2336","5408  RUFFIAN WAY, ANTIOCH, TN, 37013","No_Match"
"1004","1233  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2335","5000  RIVERBANK DR, HERMITAGE, TN, 37076","No_Match"
"1003","1204  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2334","1204  SUMMER SHADE DR, ANTIOCH, TN, 37013","No_Match"
"1002","1211  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2333","6006A2  LOUISIANA AVE, NASHVILLE, TN, 37209","Match","Exact","6006 LOUISIANA AVE, NASHVILLE, TN, 37209","-86.86069,36.163372","97178675","R","47","037","013300","2049"
"1001","1229  NATIONS DR, NASHVILLE, TN, 37209","No_Match"
"2332","500  CREATIVE WAY  20, MADISON, TN, 37115","No_Match"
